,sgName,ABE_D0,ABE_D6,ABE_D8,ABE_Imat,CBE_D0,CBE_D6,CBE_D8,CBE_Imat,n_D0,n_D6,n_D8
24,BCRABL_2639,0.8007415596416687,0.7378197730682375,0.6185560221975649,0.7931804520353581,0.9767291690629132,1.0417457114249755,0.8991385394317031,0.32708719436342826,0.9218109364606387,0.9115551332813263,0.831832843983074
25,BCRABL_1716,0.8928887281574631,0.7683647571960806,0.6756762244981672,0.5441505398170834,0.9853920864644667,0.9390613225726631,0.805167092541373,0.9188416306387107,0.9943314721625881,0.9826324892449835,0.846630272493669
26,BCRABL_264,0.9549881028946668,1.0085182630107035,0.9276290251115434,1.372299879153421,0.9407602106244499,0.9345831710186978,0.8550330395191819,0.4464391333416057,0.9896705699976464,0.9032228457632238,0.9793043848181925
27,BCRABL_3152,0.7976539581285368,1.0453266320530932,0.9975603077933661,1.5196972661155208,1.1286000629963704,1.0202634749719481,1.005405364430201,0.2899737744944685,0.8250493269350136,0.7763652239938575,0.7794472256463966
28,BCRABL_3047,0.964687772837745,0.9627559587516541,0.8954849461726024,1.0359641081151802,1.0230480945895142,1.0095975188402988,0.9774010902430903,1.3410394461368582,0.9333844730821511,0.9749240909977573,1.0087528498400704
29,BCRABL_445,1.0674291064973795,1.094903814402031,0.9665741750013838,0.7260724596172912,1.212188174570472,1.2803137157567441,1.222145977194837,1.9055033906106644,1.013639813370873,0.9851772269601383,0.9248390761823786
30,BCRABL_358,1.005834568844112,0.9675449076235182,0.9330885507658875,0.6697753522763076,0.8197733033653566,0.4843658701308993,0.4857682292860822,0.6033047821728101,0.7731214094348864,0.5744617313181855,0.656641080988139
31,BCRABL_2450,1.2170890030399557,1.1324228433094032,1.1730233671342207,1.269142998345534,1.1389845958582034,1.1898995877937664,0.8743120549276572,1.3359021804755882,1.207106363355134,1.0727804672586945,1.085441445144667
32,BCRABL_1360,1.4630766337191616,1.5851669388310576,1.3472344528638067,0.4701256721400668,1.247905405997029,1.219737901843557,1.0242288846151875,0.5990207813761519,1.1600509953933955,1.2355522734575086,1.1640864263025508
33,BCRABL_470,0.9891156695170801,0.8780564881659899,0.8584933258252057,0.7172516038683994,0.8871516606187841,0.9488655831587997,0.7633907461546309,0.5060725883944036,0.8512227958800596,0.9419878602583757,0.6754439975998944
34,BCRABL_331,1.2437237650373945,0.9493119510007942,1.071500535481524,1.0866208182055004,0.8969756988678221,0.8936397197827993,0.9895083061148269,5.661819738362969,0.9943206999608427,0.956935849258667,0.945932124301146
35,BCRABL_1713,1.0087489531555556,0.9800846778907524,0.9624834356243539,0.3602859398722862,0.9259075986141391,1.1798608610247474,1.1847815081613997,0.6000653873744095,0.9983021989982054,0.9686422117693947,0.989902052465538
36,BCRABL_702,1.2070221388601827,1.104945376848797,1.0618404146107547,1.695845398110399,1.2564340451647955,1.029421547488904,0.9309633415238597,0.4306815146632987,1.0609443783184747,1.180546465698987,0.9574982240511484
37,BCRABL_636,0.9338913021378897,0.8974601464388193,0.7738747141694327,0.35503460738542153,1.1133895244666052,0.9390463093555242,0.8825296907059609,0.6396261686100784,1.154043971032744,1.0228830921965997,0.8910982141398318
38,BCRABL_471,1.0298377277850068,1.2361451422870993,1.236545598940179,1.6364371285389254,1.1653339867939791,1.5443501150468752,1.1893303016787407,0.23146547122902242,1.0742962147823356,1.299266776248693,1.1523028247095086
39,BCRABL_218,0.7326698216787866,0.7547602575873437,0.6625266639376899,1.0287072416022014,1.0206031369756774,0.9206899324672378,0.7598874770510947,0.22188975653440948,0.8501329584579976,0.9530829795652235,0.9032105137680974
40,BCRABL_329,1.0128265118235387,0.8878596956794135,0.9086715872281212,0.8211532386297637,1.1374141460779503,0.9942104981104211,1.0907507104205958,0.4684175889133292,1.0824424372981838,1.0472850466847856,1.027450575169584
41,BCRABL_336,0.9610508405121899,0.9485422551985351,0.8760208287256959,0.582153838891681,1.3426326510379913,1.1911004402742316,1.2246011456950756,0.9274499041441471,1.0879152041558058,1.028219334059653,0.9029639063548424
42,BCRABL_131,0.9341533638542345,0.9561413955161018,0.887624759659236,1.3921873197253167,1.0252399060233977,0.9830801387693574,0.8784444357704849,1.6384540034817299,0.8744453494978945,0.9374705497492959,0.9185408207466019
43,BCRABL_1794,0.6316489507640461,0.47885616323874447,0.45123018450730434,0.5940162191086082,1.0647837516972385,0.9339123374906887,1.132586741384407,6.291511720852522,1.0578691452749103,0.9784704122098017,0.8183612639106791
44,BCRABL_1714,0.671577944684787,0.5821505803220606,0.5831778605772344,0.34389974950523833,0.8041954878032154,1.0413324127262462,0.7756302023079826,1.589727975229974,0.8597265358519081,0.8680642167018866,0.8076730475849522
45,BCRABL_328,0.9935563407843553,0.7731201208969297,0.7503214621224786,0.9381932955727689,1.0605093349234394,1.0034690565447977,0.9828411403652083,0.6780126709558395,0.9937226927019347,1.0652084802883124,1.0003581490319207
46,BCRABL_496,0.8516727620093462,0.6980039006805729,0.6535421070276177,0.651412615038674,0.8508109193204516,0.7307920042452688,0.6821396968238218,0.866315756517399,1.0823340435154911,1.1442995671347167,1.0446509538728346
47,BCRABL_671,0.722553588483784,0.8003153534105948,0.7961919714308412,1.9768184784349156,0.7442217148833538,0.7773522382628144,0.725887826412432,0.5254205832722072,0.7803236813262381,0.8103147625136068,0.7805212940612141
48,BCRABL_656,1.0095281002671082,1.0595725501896442,1.0412076188297696,0.904014441992835,1.0544504752611932,1.0051499165379325,1.0436726566668266,0.883182209492678,1.0484390913062522,1.1068448872617571,1.0665814966647407
49,BCRABL_296,0.9543531199503004,0.9579695668826135,0.8547845077856361,0.8153625118795741,1.1208486310959336,1.0618424549392098,0.837479798598902,1.1931448831829128,0.9123783459110103,0.8832343760709152,0.787983322280058
50,BCRABL_1503,0.9208759148569384,0.8331278871541277,0.8776974934658257,1.0981666672668007,0.7594222490454086,1.0715639448131826,0.9446570582127293,0.7501559685024297,1.1449252068867195,1.3112304111534434,1.117762699954112
51,BCRABL_1148,0.9979683136417467,0.9974221174475938,0.9109068477626796,1.3478191220654123,1.0352688160374661,1.0034006240553666,0.9395278368130248,1.4445404737364995,1.0649291639500489,1.0859101476938948,1.014685636973855
52,BCRABL_746,1.1024501835011045,1.1448882734855625,0.9625296185857264,0.8880259844350208,1.2334359004289988,1.0346696294789552,0.9670428183459413,0.46992255434736224,1.1780823107326055,1.200519757087559,1.095241973964477
53,BCRABL_1359,0.8453753867648656,0.9600918462649138,0.7723532249688291,0.6290661764948134,0.9060041307529075,0.8803620827432332,0.7380739240066049,0.40070741775052493,0.7757900403906116,0.881332595555229,0.9181261965793813
54,BCRABL_1499,0.9498489321941369,0.9920351294245596,1.0757641194070184,1.5486128439545557,1.0782390942584874,1.1714586089323455,1.0220321457808685,1.8481969474641262,0.9776587147958221,0.998675556126781,1.0110857856236874
55,BCRABL_323,1.2310534717060855,1.1427860527938858,1.0320891011586462,1.2281822185648719,1.3050808830881597,1.3174337492644774,1.1186050917152364,3.004215042452687,1.211314391945854,1.1121891123107084,0.9286728539463948
56,BCRABL_1501,1.0727863877429398,1.0967927454003814,0.9506943148301984,1.089046634413187,1.1232734813400327,1.176095976158902,0.8714243010543844,1.0971114967508981,1.1082968190726066,1.106270253840537,0.9939644632992695
57,BCRABL_744,1.0329992153957654,0.799217936987889,0.7721953857666962,0.3335382037049153,0.9417725752319799,0.9708583259458818,0.9036005781852323,0.3805357742657304,1.0035431528681265,0.9928465763697104,1.045141038272658
58,BCRABL_330,1.058745097783528,0.9995310264559853,0.9096703011540325,1.3498151618331644,1.3973558096112264,0.9539531731725092,1.2642445866746637,3.066791848228709,1.1535419368589113,1.2669594620097901,1.1138445847029592
59,BCRABL_104,0.9987003094885909,0.9686704467390853,0.802556673265706,1.0639021155357327,0.9289264178578581,0.9290146140396042,0.847889764544165,1.690124051866442,0.9923409205166318,1.0008849658438335,0.995098469130833
60,BCRABL_295,1.0268410554159664,1.1357871946487201,1.0936527937329312,1.5384623811071347,1.0616412332183283,1.102748773125416,1.0022901206893309,0.9408903110387945,0.919378247014169,1.01480585829652,0.8705719239288862
61,BCRABL_1715,0.8062329308350201,0.8141047040175107,0.7587925008621299,2.158249231635543,1.3890268637523886,1.1264988652395214,0.8722291674723505,0.8428656929120448,0.998718029995542,1.3594679248856367,1.0706307094269978
62,BCRABL_360,1.1591320541749914,1.2350573752299128,1.0954280119209234,0.9406072623415439,1.0695076466388092,1.034962895446079,0.9691493747492246,1.148335776789012,0.9942456373561636,1.0523903465373052,0.9783500398885773
63,BCRABL_2886,0.9914885341756141,0.9319907365965978,0.7619928229318422,1.2640123523557423,1.1299864594142401,1.1404712882375645,0.9588908236201854,1.2227268301778558,1.077877890821033,1.2333448730436467,1.0518186583109352
64,BCRABL_657,0.8435580560220449,0.8458764895748555,0.8572047076169071,1.624086280051231,0.9915414932108565,0.9557698645930245,0.9376558277533027,0.8747757107781207,0.9280561801187844,0.9739101102030182,0.8992839695829953
65,BCRABL_635,0.9695249596350172,1.0083751022116298,0.8558274123917097,1.4347817928227593,1.0126386650015862,0.8669011190316148,0.9042193355139134,0.6243703336043933,0.891189917129127,0.8809609587500441,0.9024668603933677
66,BCRABL_708,1.1632933415156177,1.300310039541187,1.1153189803462396,0.395201373501973,1.0879899702256721,1.0378686075338464,0.9322549196240163,1.6384179324253025,0.9929777887278761,1.094455166810029,0.8448086271298687
67,BCRABL_417,0.951351243199371,0.9311418608649111,0.8375782138807026,0.8922051229916649,0.8865181508565064,0.9035543456314002,0.804025628703347,2.981313557177321,0.9145976626500116,0.885638014385438,0.9126032643526959
68,BCRABL_498,0.855977948998217,0.6640705093767366,0.6688578315780398,0.7310648462551065,0.6746764384344469,0.6594161443639929,0.638269862961803,1.0351000075271546,1.0687958890535847,1.1051301742094226,1.1482639539371775
69,BCRABL_448,0.9716039685981154,1.2324276276447257,1.0928401557339775,1.4118278074282535,1.26656290061193,1.2026373767615752,1.0636631977772981,1.3085625021709513,0.9017314208993225,0.7898114272379982,0.7860175987123708
70,BCRABL_3145,0.9554961847181183,1.0193279157388304,0.9224664838437127,0.7833714548586344,1.0570731257592314,1.0714730538663508,0.8505076814094228,0.5301244310495469,1.2319434775051235,1.0452496803649232,0.9335825992203902
71,BCRABL_62,0.9678529366105343,1.007632898307337,1.0751680698904975,0.8029210186150396,1.0236831806422704,1.1666977722672995,0.9907748287502137,1.8813288304306364,1.0616847545797952,1.0800981595410835,0.9962222302578587
72,BCRABL_747,0.943195876135781,1.106282306254665,0.8803497587256529,1.9378472045360615,0.9399157879258002,0.8779067264626047,0.7207657316462661,1.1082722980378128,0.85375149054375,0.8213162664685095,0.6883990353879602
73,BCRABL_725,1.1195682065035175,1.0699662521177267,1.0083696589967472,1.0101520135433835,1.1020579176056091,1.0513953164351981,0.963387954299993,0.6125251165292034,1.0264367065600968,1.0570331472539694,0.9553443179326974
74,BCRABL_3050,0.8470510537920178,0.8450513726481327,0.7653348181676952,1.4649240201881326,0.9162318620693626,0.9251597498855219,0.8170058490578587,1.5948181223806004,0.8208423341876262,0.6996502184986899,0.7323120918781343
75,BCRABL_263,0.9003925734838536,0.8414515250663007,0.7263543719922012,1.1063202689489773,0.9307656058060543,0.9091466141322639,0.7447530698156395,0.9381891047151637,0.9116978383445155,0.9740385228123088,0.8510935639759325
76,BCRABL_577,1.0242183253468415,1.0517424481683775,0.8982711426844788,1.1538328795891146,0.9456685954399929,0.9195580496408463,0.9382301189540825,0.6346054010925871,1.0174606268834718,1.0112277828846736,0.8877433761665869
77,BCRABL_1002,0.8577162335291711,0.7661606120067771,0.7585124856594032,1.8948912628342576,1.0259609343017868,0.9707545007353316,0.8958518101751854,1.2599147012972973,0.9260032068560167,0.8768041200074765,0.7858379755010652
78,BCRABL_416,1.0432055865315941,0.9437906780338559,0.9071765855112051,0.8398419766870396,1.0372491007401967,1.1319783855151608,0.9644957541195328,0.8174167758417737,0.8961627246019455,0.8087765809638818,0.784121528496715
79,BCRABL_341,0.8041541288462704,0.817626221835561,0.8172070518770707,1.2367269440835171,0.919839718645011,0.9526014916637691,0.8382065793259537,0.530457701348765,0.8604788609879391,0.9498173696032817,0.815237449623893
80,BCRABL_1433,0.8447124529205577,0.8030504613671375,0.830865664603041,1.177604986673291,0.9932683538809686,0.8809192561447097,0.8903198580298521,1.3020760670631752,0.8708087490756679,0.9001624692904696,0.8691351155616297
81,BCRABL_2316,1.190508686099903,0.9164076777874227,0.9434673971820926,0.8559755998066774,1.2361837538098137,1.0583888089266844,1.106653709212679,0.1419925150075103,0.6119229670933992,0.5443363552356962,0.4513835335502616
82,BCRABL_129,1.075105341657916,1.0215557987646215,1.0127320625248197,1.2462304701723486,1.1728429077146019,1.0989165005319022,1.074675903565004,0.6252906575678537,1.1277668848186975,1.2059744607370024,1.192921047693397
83,BCRABL_1145,1.159346085244121,0.9133933494897554,1.0497562652102101,1.667095442541637,1.2840749739686188,1.0865186210956692,0.9665821319323689,0.8240523007437663,0.9332616697080287,1.0176225802213419,0.9014612866266265
84,BCRABL_464,1.0159210593277597,0.9145460384946794,0.867356441959796,1.0653600268031744,1.1925026525319298,1.0228916416453553,0.9243495325168944,1.2079538440870208,0.8746930462883717,1.045577031513403,0.9276441025735397
85,BCRABL_751,1.2308717537426748,1.2449278875682184,1.3127943289725321,3.5240793154777563,1.0881786621711098,1.0314349742731128,1.0365023732174674,2.3133111616597453,1.1155737883038341,1.1597259672085514,1.0491988105684389
86,BCRABL_562,1.031499248518723,0.953434829349569,1.0376124664890407,2.548819239815244,1.1075187679704157,1.0353180202472851,1.2611329547583976,2.3308844427448574,1.2173367871635143,1.3436126819642091,1.1909904261417867
87,BCRABL_1362,0.7200020164549242,0.6612150491446203,0.639888462596018,0.9091118796942332,0.8763083294466161,0.7940696052204239,0.7969103698005663,1.4897333173120069,0.808199843182613,0.8116174792166506,0.8717666385455435
88,BCRABL_672,1.1272598662522024,1.052134583014352,1.1032304199664238,0.2518797712356577,1.1355029434349202,0.8540778021574131,0.8231998241119857,0.9382936997565352,1.1697970366200798,1.0413464838520703,1.103764517769416
89,BCRABL_655,0.9396276341934203,0.9310682995580319,0.8930340025697738,1.1951247325534207,0.9529818045900439,0.8889178289905234,0.9487770070037482,2.3532965836602258,0.9895796377754368,1.0459816593634992,1.0129876880285085
90,BCRABL_686,0.9223894135382734,0.9626031979873144,0.9590878690410095,1.7687032656651678,1.20267591586504,1.224515511515917,1.0933663365903588,0.570428321906501,1.0633189480558514,1.1371186555254629,1.0614692425888117
91,BCRABL_299,1.0327432731655668,1.1174647101587067,0.9446134646816869,0.7532121845532979,1.0565599806623238,1.009733054364974,0.8990991517331671,1.2188229522807996,1.1790380860556025,1.1499680760984134,1.0354793970513825
92,BCRABL_706,1.1671602683296072,1.0944792999844153,1.0036867101597007,1.2056234859116528,1.2778337769989194,1.2871094133740661,1.0702571780648986,1.9757095154325066,1.0581279894096078,0.7965908718928375,0.8048548489192
93,BCRABL_340,1.0319708919412296,1.0441510327566284,0.8171815221038377,0.8700086019090059,1.1516312381089184,1.1324696880045517,0.9799792483382904,1.559514244419955,1.0150446131812734,1.0211882697916574,0.9051214243774177
94,BCRABL_1363,0.8172453966276149,0.7560573623100149,0.6555304101230659,0.833226157817717,1.014572319659082,0.9042270598233699,0.7224720943730935,2.391050364387554,0.9713906612484117,0.9874518989285636,0.8706321333190734
95,BCRABL_1618,1.0256210756962902,1.0038796456104635,0.8936544010252108,1.036571208745302,0.972975293021036,0.967116607207914,0.9418976222465925,2.3686905706668404,1.033603263358967,0.9748053905640256,1.0159583830342802
96,BCRABL_761,1.0498737303132935,0.9903523574573064,0.874039950840348,1.7739067933185233,1.1809970440603383,0.9705494301842832,0.8996358174910422,2.409216801844947,1.0818651362770615,1.2497411138350751,1.1286066766803062
97,BCRABL_1712,0.6101464190935083,0.4423505338311566,0.4662222639145846,0.7241248819198228,1.3358475777930117,1.2613261719526572,1.3205613515096726,1.1486400665306942,1.059493679885383,1.0841013755369397,1.0412266426709567
98,BCRABL_3144,1.0128759467693915,1.036924818665887,0.7717347170007174,1.700335136895867,1.2248402447043425,1.0132247459497448,0.8001755557121385,0.38016697619647927,0.9650675087792754,1.118470504251524,1.1305494816598454
99,BCRABL_3150,0.8850243290095086,0.938194066943308,1.028105128765795,0.7142485983001473,0.9561766091069207,0.9658403835310976,0.6900827947730753,1.9952532565107433,0.899540155431171,1.091912232113667,0.8723662865598653
100,BCRABL_574,0.9990535160475671,0.9985365697809674,0.9726166771905836,1.709629652673652,1.1300468123417708,1.0584423396403728,1.1381085428924274,0.1568942866925772,1.0452779584654297,1.0760411322524193,0.9060972228894202
101,BCRABL_1149,1.1858759248675286,1.3934527501902996,1.435500949210188,1.4504309304126417,1.451875495441566,1.4171620854211422,1.3553264352037657,2.191095279596523,1.4148136003106244,1.403565377747614,1.4917065589790104
102,BCRABL_1143,0.8480134110155153,0.7063532839456508,0.7208092980789972,1.1950424307742062,1.0099903643397226,0.9755306234773802,0.8286904812717135,0.5206529366560203,0.820900855620656,0.7960580495802023,0.8539320666531263
103,BCRABL_1144,1.1327509980857615,1.1256528507842003,1.009918805926203,2.0156716399533177,1.2644796856023717,1.0702664516304081,0.984141994145514,0.2589638177361983,1.2269198044997185,1.0763748920971068,1.1275162589047973
104,BCRABL_292,1.02673545859355,1.0587267375401723,1.0086041829094636,0.796568918015444,1.1119075352131533,1.155700960016696,1.1205474241647704,0.8111231471418278,0.8575752894344989,0.7488423836568252,0.7617731613602398
105,BCRABL_220,0.8993783924179016,0.951581121406329,0.7924077675575849,1.8891329142110325,0.9962083174264922,0.9983782007810921,0.9103448216411326,2.257176552944746,0.9766379997160043,0.9703866357511868,0.8707764682087277
106,BCRABL_2049,0.49753457759029324,0.3906683159113598,0.3340818159631873,0.7261524870135162,1.3959486724614842,1.1989068718949385,1.2855571271204635,1.0529791865833702,1.0713259884009823,1.0029016753599398,0.9775436754980132
107,BCRABL_752,1.1978083401713904,1.2488446071991832,1.2248022753976657,1.1308631430140852,1.0228157646320901,1.2711234514074312,1.1210252800984226,1.287508521355965,1.1578824592909711,1.2425533687873909,1.2486067766247875
108,BCRABL_758,1.2110446055234365,1.179563786936803,0.8793122593523279,0.530274470689828,1.1934147438578355,1.1698478679763247,0.861749954516418,2.650554317872678,1.1548175549874653,1.0469328097864319,1.0907475875243424
109,BCRABL_2959,0.838096389412442,0.7004726036316715,0.6847584976360607,1.1820746463280924,1.0603549415474258,0.7480167629252935,0.8722856556986008,0.8756258203678475,0.9002334712805745,0.9001622532988445,0.9445425504811733
110,BCRABL_915,1.0244722790885956,1.1561928325714355,1.0056987166799032,0.22880135729169065,1.083316920752407,0.9871579525209159,0.6925993986837296,0.6971978133178319,1.0050811234049866,1.226493242535993,0.9515758210220153
111,BCRABL_463,1.1391643743781112,1.088624983458758,1.0968241493046078,0.7669106499077968,1.055992526422661,0.9928508294463668,1.0471519552401454,1.1365981392728508,1.0213485055475133,1.1337708979598045,1.0417365226783215
112,BCRABL_1502,0.942127296473097,1.0213575473113399,0.7851098984003504,0.7624811789565696,1.1684163356096067,1.1107174497966348,0.8863474257667718,0.19858168592722747,1.106262431757389,1.1096464858874375,0.9947611456724917
113,BCRABL_1004,1.1254715391977068,0.9229291412029266,0.8883997235675222,0.9609220954402293,1.0736049919104835,0.8172026839559587,0.8864059453428355,2.0961960054659694,1.1352014835323267,1.0882595436211113,1.0137970150819386
114,BCRABL_742,0.9492913831636044,0.7819220560003899,0.7367562708607106,1.577421045276567,0.9854417934263555,1.0077016352228028,0.9099612872385652,0.6159749808031999,0.8847128730323657,0.8084376289060844,0.7874465863913677
115,BCRABL_1500,1.071999997257548,1.1082415056003154,1.1215541787091357,0.938574854898893,1.0629646158796064,0.9815482657845056,0.9597095246511697,1.5854095186138113,1.0552770432905685,1.077946462961564,1.1080193481442122
116,BCRABL_1615,0.9693559195236864,0.8188944197204259,0.7682486713252805,1.1626048798559732,0.9955295262384238,0.9881189707890271,0.8395596926642741,0.877580994142619,0.8948391443995354,0.997726784403202,0.8621137836034415
117,BCRABL_1923,1.0651428915815202,1.1295209338996457,0.9777286958559719,1.4856013668997874,1.139175981986682,1.1286223451084385,1.1206168879333873,0.6306443653138537,1.0927768873681962,1.1234910210692255,1.0745119955637348
118,BCRABL_679,1.1212954872431964,1.0586254589414619,0.9517914446572919,1.39029724621749,1.180930134904131,1.2077688235991033,0.9930367600853769,0.9217871530061039,1.1226571448122276,1.1371374305179847,0.9780728785987699
119,BCRABL_712,1.0962849901035996,0.9920545086260972,1.0159210679860649,1.2465994931266025,1.005871406777554,1.055430402386016,0.9957704514449415,0.5710177024744687,1.0272160027661132,1.075433130871114,1.0868322260035936
120,BCRABL_219,0.9218065598954988,0.86013187862415,0.8013850353227643,1.8673101119084146,1.1002508817708971,0.9920460878791559,0.9044508930396785,0.4982658379034516,0.9782760314580167,0.9989515420455064,0.9055092719997395
121,BCRABL_703,1.3155714087695907,1.4939016107759975,1.2224211511290637,1.6246540282818365,1.172342572338568,1.1287481766848755,0.9678719403572716,0.4340811564836377,1.3131032986846825,1.1736521309457313,1.0840368282311943
122,BCRABL_504,1.0526622048809013,1.0743959202736368,0.9501512373654369,1.0837752967419227,1.09027905943527,1.1037157177659584,0.9811439277341358,0.8890359308094649,1.0239401062252758,1.1106793326689062,1.1117045017528095
123,BCRABL_2070,0.864549498449612,0.805638638124023,0.7588324414099968,1.2558739637869252,1.2007622114014498,1.1069562321621482,1.0545124982497927,0.40256479047240773,1.031365549092986,0.9380452688771242,1.0394728900946788
124,BCRABL_2347,1.2063485273286032,1.1089895391302287,1.110913103678854,2.0869475690139345,0.4894618451347611,0.3975537168689195,0.31039176532642176,0.21129141231129825,1.22617245027615,1.1950862017086223,1.115254881089424
125,BCRABL_418,0.8566461094788517,0.8878072329680996,0.8050083847065889,1.5329161538972396,1.047898399123144,0.8803393938297105,0.791982960464814,0.33331068199094843,0.9916200646887718,1.0359428097728896,1.0681186645602416
126,BCRABL_940,1.0878045809070138,1.0433106254297333,1.049763823503104,2.315053068311008,1.2347357666397023,1.1820127725619862,1.1741161848062986,8.051685056951944,0.8609035613532894,0.9183981113237158,0.9480501630960614
127,BCRABL_952,0.9864552662745159,0.9277250433979066,0.8841257029092211,4.391118620728797,0.966713470565105,0.9420086691636896,0.9067190620808293,1.916305844101238,0.9786887027943068,0.9746670305181668,0.9217839116102792
