sgName,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,ABE_growthrate,Library
BCRABL_331,106.65810164579707,0.31466609393798484,0.544156931638204,0.5782635038584756,0.5630862304575655,0.9999595214578456,0.056009768128846865,BCR-ABL
BCRABL_1713,431.95628156913165,0.012567176325288809,0.46566582242654875,0.02698754282588793,0.9784696697987495,0.9999595214578456,0.05504032825387718,BCR-ABL
BCRABL_702,404.32632980307375,0.27145213784180006,0.4240654846765021,0.64011844314299,0.5220955995119233,0.9999595214578456,0.05587109390741673,BCR-ABL
BCRABL_636,120.22315407101551,-0.0986734539379419,0.6803976391690183,-0.14502321621581984,0.8846925416729413,0.9999595214578456,0.054683355433364826,BCR-ABL
BCRABL_471,146.74233948828146,0.04241702890047755,0.5287893172291653,0.08021536653338814,0.9360659688185815,0.9999595214578456,0.05513611687032451,BCR-ABL
BCRABL_218,207.7636267536368,-0.4487649019082535,0.5793736323725628,-0.7745690808719407,0.43859433339343246,0.9999595214578456,0.05355990682179645,BCR-ABL
BCRABL_329,167.3173390776515,0.01838707446789507,0.6178087992843266,0.029761755561259026,0.9762570598864078,0.9999595214578456,0.05505900439271373,BCR-ABL
BCRABL_336,155.23025380119023,-0.05731534191673853,0.6320410987031334,-0.0906829350723271,0.9277445305952925,0.9999595214578456,0.054816074223831404,BCR-ABL
BCRABL_131,608.5065330591847,-0.09826867224514772,0.5315176974232887,-0.18488316141031289,0.8533206785517891,0.9999595214578456,0.05468465438377734,BCR-ABL
BCRABL_1794,166.85627280719123,-0.6628051151268072,0.8567379886063167,-0.7736380596417973,0.43914485849052,0.9999595214578456,0.05287304862587566,BCR-ABL
BCRABL_1714,191.84248070716217,-0.5743732434336867,0.4088323632747749,-1.4049113891887572,0.16004762943133521,0.9999595214578456,0.0531568278042818,BCR-ABL
BCRABL_328,783.5492209683892,-0.009326315368598436,0.47138762755993346,-0.01978481152947245,0.9842150341568856,0.9999595214578456,0.0549700717166539,BCR-ABL
BCRABL_496,863.1211678523966,-0.2316288842871971,0.34601491340666135,-0.6694187889380663,0.5032283694204278,0.9999595214578456,0.054256699499630016,BCR-ABL
BCRABL_671,899.3440295307896,-0.46882350523556715,0.37501338490522956,-1.2501513922070928,0.2112442492700758,0.9999595214578456,0.05349553846835988,BCR-ABL
BCRABL_656,862.6288084642368,0.013681068719689658,0.2918526560911955,0.04687662912827739,0.962611554866553,0.9999595214578456,0.05504390275097268,BCR-ABL
BCRABL_296,175.46492317464862,-0.06740491865676897,0.6857105399961794,-0.09829937666868084,0.921694573132337,0.9999595214578456,0.0547836966235055,BCR-ABL
BCRABL_1503,159.3131163032031,-0.11892132410928838,0.5506030007765008,-0.21598379220886335,0.8290003813484224,0.9999595214578456,0.05461837971983884,BCR-ABL
BCRABL_1148,1527.3441548372698,-0.002934085414640045,0.3294778258087037,-0.008905259124611282,0.9928947251470078,0.9999595214578456,0.05499058447670055,BCR-ABL
BCRABL_746,175.78646027713475,0.14071346608693688,0.509889968104045,0.2759682968664011,0.7825724164449932,0.9999595214578456,0.05545155158465267,BCR-ABL
BCRABL_1359,195.463416878829,-0.2423359861964356,0.6644376657352054,-0.364723432601144,0.7153178651039183,0.9999595214578456,0.054222340251943175,BCR-ABL
BCRABL_1499,1189.1745471400563,-0.07423001523835161,0.31084284206456797,-0.23880239527256872,0.8112588128026713,0.9999595214578456,0.05476179478807692,BCR-ABL
BCRABL_323,524.5335489098104,0.2998934276954685,0.4114974690591343,0.7287855946748782,0.4661328246602524,0.9999595214578456,0.05596236242534986,BCR-ABL
BCRABL_1501,1496.5510515663875,0.1013628365567883,0.36075886792494094,0.280971157105077,0.7787325223470668,0.9999595214578456,0.0553252748350597,BCR-ABL
BCRABL_744,232.9012531409535,0.04683915841878247,0.49539449250881157,0.09454921103699866,0.9246728927418523,0.9999595214578456,0.05515030754906379,BCR-ABL
BCRABL_330,109.72390318409148,0.08235528958602947,0.8689820127616767,0.09477214531092472,0.9244958120852911,0.9999595214578456,0.055264279336947934,BCR-ABL
BCRABL_104,584.7600228118405,-0.0018762766092415791,0.46497776132642793,-0.004035196444426035,0.9967803877945773,0.9999595214578456,0.05499397900073311,BCR-ABL
BCRABL_295,647.2450798613928,0.03821288437318088,0.3914995586414931,0.09760645581767682,0.9222447979869193,0.9999595214578456,0.05512262570863117,BCR-ABL
BCRABL_1715,160.1326706362266,-0.3107313831668646,0.4641269432082857,-0.6694965412241065,0.5031787863319431,0.9999595214578456,0.054002858415955535,BCR-ABL
BCRABL_360,697.0781544341035,0.21304493480928874,0.4747293725781735,0.4487713360820258,0.6535966182540691,0.9999595214578456,0.055683664332850165,BCR-ABL
BCRABL_2886,1116.9196339482985,-0.012332006027416648,0.344404930437718,-0.035806705820800554,0.9714364860257108,0.9999595214578456,0.05496042641107151,BCR-ABL
BCRABL_657,1251.8077596356175,-0.24544073265450725,0.3311170839694564,-0.7412505863851704,0.45854151652666497,0.9999595214578456,0.0542123770748424,BCR-ABL
BCRABL_635,316.65634966157666,-0.04465005506159215,0.540377182053477,-0.08262757300728046,0.9341476761475076,0.9999595214578456,0.054856717315843566,BCR-ABL
BCRABL_708,157.39314164747663,0.21821493944830772,0.6287561270746739,0.34705815188404765,0.7285476316944295,0.9999595214578456,0.05570025495386414,BCR-ABL
BCRABL_417,786.2780675871834,-0.07195000588817334,0.31930322253503673,-0.22533441822773445,0.8217191262116642,0.9999595214578456,0.054769111371654355,BCR-ABL
BCRABL_498,540.2111261592958,-0.22435446330846817,0.4722155353609636,-0.4751102971166983,0.6347083594448848,0.9999595214578456,0.05428004322366525,BCR-ABL
BCRABL_448,193.9780864359343,-0.04155971209233363,0.5824892136025167,-0.07134846641245009,0.9431204228654242,0.9999595214578456,0.054866634271936644,BCR-ABL
BCRABL_3145,160.1442089310323,-0.06567798233270965,0.5241254047158206,-0.12530967158197584,0.9002783957231181,0.9999595214578456,0.05478923838759822,BCR-ABL
BCRABL_62,373.2277761118353,-0.047140245467134065,0.5465696559845933,-0.08624746169308539,0.9312697022646089,0.9999595214578456,0.05484872625816459,BCR-ABL
BCRABL_747,195.5952433262561,-0.08437068434265563,0.674984517820333,-0.12499647342298505,0.9005263422445664,0.9999595214578456,0.05472925323160173,BCR-ABL
BCRABL_725,1045.5791399800971,0.1629424229532745,0.30688608348566376,0.5309540957431078,0.5954505897202107,0.9999595214578456,0.05552288463455402,BCR-ABL
BCRABL_3050,568.1870052490915,-0.23947916803020122,0.45298988469553014,-0.5286633898926094,0.5970389779971644,0.9999595214578456,0.054231507823504735,BCR-ABL
BCRABL_263,1409.0685385466118,-0.15137393752021733,0.3312708713785139,-0.4569491331679921,0.6477076074080301,0.9999595214578456,0.05451423880554446,BCR-ABL
BCRABL_577,371.45019438845844,0.03452327717591013,0.35866332629209685,0.09625538672385543,0.923317742736363,0.9999595214578456,0.05511078570480635,BCR-ABL
BCRABL_1002,592.6276123850473,-0.22142766883354725,0.5508433017279774,-0.40197941617686184,0.6876991749981752,0.9999595214578456,0.05428943535023178,BCR-ABL
BCRABL_416,686.5225010832058,0.061023500563382696,0.3491536740900749,0.17477547879859862,0.8612560568325446,0.9999595214578456,0.05519582531186762,BCR-ABL
BCRABL_341,310.79860874471626,-0.31445605167803603,0.36688221457079767,-0.8571035585519099,0.39138765469625125,0.9999595214578456,0.05399090589985813,BCR-ABL
BCRABL_1433,716.7766938537302,-0.24346777520315277,0.3284301487868323,-0.7413076299556641,0.4585069364858816,0.9999595214578456,0.054218708324355235,BCR-ABL
BCRABL_2316,100.50085111104521,0.25157814672965767,0.6026669960733653,0.4174413869828571,0.6763555879737799,0.9999595214578456,0.05580731797729702,BCR-ABL
BCRABL_129,1149.8716417964465,0.10447802580704443,0.3156358021927892,0.3310081590276303,0.7406383226252353,0.9999595214578456,0.05533527152323436,BCR-ABL
BCRABL_1145,185.58615663529235,0.2133113005408924,0.8954618513353891,0.23821372202822977,0.8117153347850287,0.9999595214578456,0.05568451910440507,BCR-ABL
BCRABL_464,232.44026260124772,0.022788303939827483,0.6471671828180348,0.035212391086639684,0.971910381701012,0.9999595214578456,0.055073128002896446,BCR-ABL
BCRABL_751,524.7457924204023,0.2996804532294538,0.5150161293710723,0.58188556850718,0.560643761833346,0.9999595214578456,0.055961678987152416,BCR-ABL
BCRABL_562,207.29116749234018,0.044742770173785425,0.5362957711215588,0.08342928022761505,0.9335102074077001,0.9999595214578456,0.05514358020831667,BCR-ABL
BCRABL_1362,370.83786292350413,-0.47392714788040435,0.6133630678595821,-0.7726698471335106,0.43971779603328387,0.9999595214578456,0.05347916080396241,BCR-ABL
BCRABL_672,127.69220593043674,0.17282013710413932,0.5382368076617323,0.32108569061808245,0.7481454538932018,0.9999595214578456,0.055554582364711655,BCR-ABL
BCRABL_655,1036.676664193966,-0.08983895164415828,0.35773607555896864,-0.2511319315609515,0.8017121089757878,0.9999595214578456,0.05471170548131199,BCR-ABL
BCRABL_686,188.39779828399838,-0.11655213992399929,0.510568171585445,-0.22827929042673192,0.8194291233888175,0.9999595214578456,0.05462598246677523,BCR-ABL
BCRABL_299,511.40845351997285,0.04648166314510198,0.4358504977723052,0.106645887483613,0.9150699131968885,0.9999595214578456,0.0551491603414665,BCR-ABL
BCRABL_706,95.73080665722055,0.2230026779679389,0.8215017706528454,0.27145733087187296,0.7860393130055465,0.9999595214578456,0.055715618877272194,BCR-ABL
BCRABL_340,276.81164219896664,0.04540227827639936,0.5072497251111111,0.0895067577739035,0.9286791832150341,0.9999595214578456,0.055145696579529085,BCR-ABL
BCRABL_1363,255.48025158103786,-0.29115874927134683,0.6190652073042647,-0.4703200015701174,0.6381264094309445,0.9999595214578456,0.05406566728632965,BCR-ABL
BCRABL_1618,1214.3956703361785,0.036497813608012,0.4753687594464742,0.07677789691209524,0.9388002345343573,0.9999595214578456,0.05511712202129164,BCR-ABL
BCRABL_761,438.76125433439915,0.07021582350547606,0.429323396187152,0.16354995821114615,0.8700854416667604,0.9999595214578456,0.055225323611544044,BCR-ABL
BCRABL_1712,748.1492525241281,-0.7127726017982744,0.549349688811935,-1.297484309747713,0.19446460029285728,0.9999595214578456,0.05271270222538495,BCR-ABL
BCRABL_3144,102.3008413761812,0.01845748910449701,0.776080183003031,0.023782966642797165,0.981025726857262,0.9999595214578456,0.05505923035431943,BCR-ABL
BCRABL_3150,144.86615966162736,-0.17621097996412385,0.5793097349157247,-0.3041740356560005,0.7609953047729398,0.9999595214578456,0.054434536370621116,BCR-ABL
BCRABL_574,292.4762624207935,-0.0013661343185945457,0.5157805407927425,-0.002648673632577975,0.9978866666729658,0.9999595214578456,0.054995616054855555,BCR-ABL
BCRABL_1149,370.5516188621292,0.24595307232719127,0.6628972325221544,0.37102745382025926,0.7106170836426331,0.9999595214578456,0.05578926703071133,BCR-ABL
BCRABL_1143,334.35990411708264,-0.23784101423498974,0.3832662229071092,-0.6205634622089679,0.5348868863044127,0.9999595214578456,0.05423676468315509,BCR-ABL
BCRABL_1144,84.51872910527396,0.1798307620344793,0.6770904033945231,0.26559342907965655,0.790552346736372,0.9999595214578456,0.05557707956334326,BCR-ABL
BCRABL_292,566.6195924794514,0.03806451492005503,0.3026052442033847,0.12578934320937082,0.8998986776522044,0.9999595214578456,0.05512214958887137,BCR-ABL
BCRABL_220,622.185914401219,-0.15299987123845424,0.46510354173038565,-0.3289587317895469,0.742186880837398,0.9999595214578456,0.05450902116030107,BCR-ABL
BCRABL_2049,369.8521289405285,-1.0071313015234293,0.3947779192154418,-2.551133821073231,0.010737308921476856,0.6734977020996358,0.05176810082358965,BCR-ABL
BCRABL_752,860.5505944786782,0.26039708274703327,0.3236086473067704,0.8046666395171616,0.4210120755941438,0.9999595214578456,0.05583561807283398,BCR-ABL
BCRABL_758,272.64038905478986,0.27625200374597025,0.5808387527190876,0.4756087682730334,0.6343531274710497,0.9999595214578456,0.05588649674778034,BCR-ABL
BCRABL_2959,274.8483577891852,-0.25481191715563933,0.5469046946235314,-0.4659164926917335,0.6412752753593203,0.9999595214578456,0.05418230480578932,BCR-ABL
BCRABL_915,101.98981906463783,0.034880947392122594,0.8014684244881319,0.043521299562611915,0.9652859860146794,0.9999595214578456,0.055111933473796795,BCR-ABL
BCRABL_463,806.1142687029331,0.187975934043617,0.40924968431974884,0.45931845825628165,0.6460054945842859,0.9999595214578456,0.05560321754025673,BCR-ABL
BCRABL_1502,157.40827608869856,-0.08600609069381063,0.5934816331490704,-0.1449178641594249,0.8847757217680606,0.9999595214578456,0.05472400518853982,BCR-ABL
BCRABL_1004,98.31208751896463,0.17052957453752626,0.8385134689192347,0.2033713003529006,0.8388448300617883,0.9999595214578456,0.055547231915707276,BCR-ABL
BCRABL_742,719.3633382414471,-0.07507710719675648,0.3903954157722851,-0.19231042210943486,0.8474990551068131,0.9999595214578456,0.054759076457509125,BCR-ABL
BCRABL_1500,1500.0192957861218,0.10030490210490008,0.30934668561367734,0.32424754092941616,0.745750632149681,0.9999595214578456,0.0553218799078257,BCR-ABL
BCRABL_1615,1207.52144805634,-0.04490161598373799,0.33098409393193634,-0.1356609480846278,0.8920893211520552,0.9999595214578456,0.054855910053140215,BCR-ABL
BCRABL_1923,575.3162857887958,0.09104698458043327,0.35324591298553626,0.25774391502771954,0.7966045515312115,0.9999595214578456,0.055292171114168565,BCR-ABL
BCRABL_679,877.4624506403625,0.16516651168998703,0.3551445683755595,0.46506838734846195,0.6418824836449684,0.9999595214578456,0.05553002176805942,BCR-ABL
BCRABL_712,436.34133485530555,0.1326228898703271,0.4031510366811756,0.3289657666816554,0.7421815634455942,0.9999595214578456,0.055425588806441335,BCR-ABL
BCRABL_219,836.8586128506934,-0.11746406045750614,0.3417097733282733,-0.34375388012288693,0.7310313871048346,0.9999595214578456,0.054623056100355345,BCR-ABL
BCRABL_703,278.594410205248,0.3956895596263711,0.4207629131734692,0.9404097824164435,0.34700740630742943,0.9999595214578456,0.05626977362329641,BCR-ABL
BCRABL_504,524.922263827084,0.0740425555214787,0.382638220297264,0.19350538339833517,0.8465631903923373,0.9999595214578456,0.05523760365093132,BCR-ABL
BCRABL_2070,370.84232599415986,-0.20997952937321215,0.5016945913959336,-0.4185405483223515,0.6755519465891575,0.9999595214578456,0.05432617259833172,BCR-ABL
BCRABL_2347,462.12158407047787,0.270646777890304,0.4509631085399993,0.6001528124252281,0.5484043984497777,0.9999595214578456,0.05586850949547359,BCR-ABL
BCRABL_418,185.7557208910849,-0.22322876166242922,0.7246997581186231,-0.30802930339310236,0.7580600348189644,0.9999595214578456,0.05428365561682314,BCR-ABL
BCRABL_940,917.2765223364021,0.1214194063322246,0.3257638565971781,0.37272215401834846,0.7093552461826518,0.9999595214578456,0.05538963666279834,BCR-ABL
BCRABL_952,1866.61744388899,-0.0196744657197829,0.346977640791134,-0.056702402134396035,0.9547822604698982,0.9999595214578456,0.054936864349802356,BCR-ABL
BCRABL_402,656.7295382158495,0.12505831356364666,0.31136181025487564,0.40164949407660494,0.687941999212117,0.9999595214578456,0.05540131396968622,BCR-ABL
BCRABL_65,536.1841631791324,0.24343055654963863,0.5019630121176293,0.48495715953786944,0.6277067347833114,0.9999595214578456,0.05578117224043759,BCR-ABL
BCRABL_868,433.21759506128,0.04166145951593765,0.4643722802190062,0.08971564688635025,0.9285131816675558,0.9999595214578456,0.05513369223704391,BCR-ABL
BCRABL_466,537.9572777290488,0.06490857496624013,0.3209091524772905,0.20226464239231523,0.839709839951397,0.9999595214578456,0.05520829257283339,BCR-ABL
BCRABL_297,111.01660659539336,-0.04417804113426622,0.7348020144617035,-0.06012237346223102,0.9520581707474052,0.9999595214578456,0.054858232015486674,BCR-ABL
BCRABL_1612,776.1454728477687,-0.03492453394250007,0.38928659912677177,-0.08971419519922093,0.9285143352943125,0.9999595214578456,0.05488792665632122,BCR-ABL
BCRABL_760,95.19499322061013,-0.06922224264892375,0.5873726165289603,-0.11785064659293791,0.9061859989454522,0.9999595214578456,0.054777864804054915,BCR-ABL
BCRABL_2955,90.38456705915074,-0.006035238687244206,0.6230496305634488,-0.009686609848057044,0.9922713244200368,0.9999595214578456,0.05498063283018486,BCR-ABL
BCRABL_726,422.43826966642746,0.14059181768588103,0.33382556549839615,0.4211535371054632,0.6736429698932509,0.9999595214578456,0.05545116121314243,BCR-ABL
BCRABL_1011,198.95812862369948,-0.231448387570597,0.6554326427365335,-0.3531230708990384,0.7239961775506902,0.9999595214578456,0.05425727871625136,BCR-ABL
BCRABL_444,167.69987037684908,0.1439868887405266,0.6121186061880235,0.23522710678116257,0.8140324680060692,0.9999595214578456,0.05546205604614859,BCR-ABL
BCRABL_436,105.14715157047158,-0.3073102881169401,0.5760712502176087,-0.5334588178126487,0.5937160113288447,0.9999595214578456,0.054013836760345726,BCR-ABL
BCRABL_473,466.91996564455974,0.1236070258026733,0.38220982156858463,0.32340096676582386,0.7463915974723843,0.9999595214578456,0.05539665676589131,BCR-ABL
BCRABL_502,262.30523609402775,-0.15287311469024062,0.4569828541381293,-0.33452702504245957,0.7379819013379746,0.9999595214578456,0.054509427923930744,BCR-ABL
BCRABL_293,434.1832345308717,0.031159587267471815,0.6328841050992287,0.04923427056615107,0.9607326004105036,0.9999595214578456,0.055099991574360456,BCR-ABL
BCRABL_221,426.943765965644,0.25556848338610544,0.5254591920129158,0.48637170549263803,0.6267036478156871,0.9999595214578456,0.05582012302638453,BCR-ABL
BCRABL_2246,171.32888602854234,0.18504192196609387,0.8028422957940782,0.2304835245171929,0.8177160644289672,0.9999595214578456,0.055593802252297174,BCR-ABL
BCRABL_223,142.0544875639226,0.014518213438316243,0.5267097183092518,0.02756397486820631,0.978009914631348,0.9999595214578456,0.05504658916070155,BCR-ABL
BCRABL_327,268.7902665360334,-0.07815666306490648,0.6783899798603694,-0.11520904698650353,0.9082794279700426,0.9999595214578456,0.05474919411738234,BCR-ABL
BCRABL_917,97.12433451835163,-0.10439551113213541,0.7568923762078429,-0.1379264931365465,0.8902985120187364,0.9999595214578456,0.054664993267572425,BCR-ABL
BCRABL_1616,679.824559195692,-0.27570911236672535,0.49285611191240036,-0.5594109633680053,0.5758812808726543,0.9999595214578456,0.05411524539864962,BCR-ABL
BCRABL_2894,254.19194748702702,-0.0048107890276913555,0.7314493938463884,-0.00657706338697393,0.9947523005020956,0.9999595214578456,0.054984562107172154,BCR-ABL
BCRABL_222,66.44563950704313,0.37516055995996295,0.826243833504144,0.45405550365064407,0.6497888784653706,0.9999595214578456,0.05620389576108119,BCR-ABL
BCRABL_674,199.80103070464915,-0.04052174861455946,0.49086996301870306,-0.08255088244830232,0.9342086580272959,0.9999595214578456,0.054869965112020636,BCR-ABL
BCRABL_387,290.7892475042532,0.14559697703496124,0.4394204841259336,0.33133862051190716,0.7403887223220901,0.9999595214578456,0.05546722284319367,BCR-ABL
BCRABL_2988,298.45990745477667,0.11743900711519496,0.41152199357334535,0.28537723122753067,0.7753551494343917,0.9999595214578456,0.05537686350310026,BCR-ABL
BCRABL_447,427.71942784464653,0.09658374085639043,0.4613393889731111,0.2093550716997628,0.834171063149322,0.9999595214578456,0.05530993864658583,BCR-ABL
BCRABL_2001,1320.3332787560353,-1.0807445304909886,0.29810527757532307,-3.6253787228504004,0.00028853828357008616,0.04670597119208685,0.05153187488789162,BCR-ABL
BCRABL_1074,1203.9223570290294,-0.11301058860276966,0.2740114372827133,-0.41243018803689624,0.6800241403058733,0.9999595214578456,0.054637347357113744,BCR-ABL
BCRABL_2248,262.197293423146,0.1176237009789629,0.4479257494828198,0.262596426114758,0.7928616549647242,0.9999595214578456,0.055377456188428674,BCR-ABL
BCRABL_1141,500.64341306946784,0.010035391179169635,0.458835798264694,0.02187142157853255,0.9825505215968463,0.9999595214578456,0.05503220371806323,BCR-ABL
BCRABL_440,92.52465619792497,0.3675471720775654,0.8868584599890177,0.4144372396042959,0.6785539210348996,0.9999595214578456,0.05617946428726085,BCR-ABL
BCRABL_138,249.6289520937494,-0.4136209919887082,0.4613612749811244,-0.8965229949254641,0.3699735046763196,0.9999595214578456,0.05367268414621583,BCR-ABL
BCRABL_499,513.2685455440966,-0.13125373780843202,0.4753735302066337,-0.2761065340583417,0.7824662422269721,0.9999595214578456,0.05457880482268579,BCR-ABL
BCRABL_709,136.00636284547167,0.0004466678913287976,0.6416115446715396,0.0006961656083627056,0.9994445402541924,0.9999595214578456,0.05500143336384037,BCR-ABL
BCRABL_678,462.14588824604124,-0.14776645485074116,0.4143677967030301,-0.35660699510546834,0.7213860400205735,0.9999595214578456,0.054525815270550324,BCR-ABL
BCRABL_2067,950.7547828003153,0.16707183453801125,0.3830748679319366,0.436133634764304,0.6627397750556332,0.9999595214578456,0.055536135977134256,BCR-ABL
BCRABL_3143,60.69633042033925,-0.25759267850939965,0.8706417018789526,-0.29586531170455393,0.7673329429312981,0.9999595214578456,0.054173381301658906,BCR-ABL
BCRABL_1619,785.3311951292486,-0.2781139326044486,0.40574533957572717,-0.6854396230287253,0.4930665479771057,0.9999595214578456,0.054107528295096234,BCR-ABL
BCRABL_1008,659.8957636695883,0.059850209625382136,0.6107064933468621,0.09800159369091414,0.9219310278789768,0.9999595214578456,0.055192060203971084,BCR-ABL
BCRABL_2074,189.98612257897307,-0.7277410870273398,0.6360383851433786,-1.1441779364672922,0.2525498512639339,0.9999595214578456,0.05266466813587671,BCR-ABL
BCRABL_916,132.15497034062457,0.09254399025192275,0.6566188561278244,0.14094019595731372,0.8879171872860072,0.9999595214578456,0.055296975027411516,BCR-ABL
BCRABL_3,616.3090212065415,-0.07878608262581745,0.29130273998488126,-0.27046117942421855,0.7868054786956533,0.9999595214578456,0.05474717430074329,BCR-ABL
BCRABL_1693,330.75195578057014,0.22241814842615262,0.6718653473752924,0.3310457211330379,0.7406099502792731,0.9999595214578456,0.05571374311336551,BCR-ABL
BCRABL_1767,449.16634435636104,-0.6369762805366713,0.4169933059223072,-1.527545578046643,0.12662540268313385,0.9999595214578456,0.0529559337364002,BCR-ABL
BCRABL_441,689.8330278275547,-0.06379982549041144,0.4064471517540097,-0.15696954749242387,0.8752688481268276,0.9999595214578456,0.054795265420560665,BCR-ABL
BCRABL_1756,394.8471023153555,-1.7420560698805054,0.5042086414800845,-3.4550301731576214,0.0005502312415179118,0.07496140520663216,0.04940971642030086,BCR-ABL
